Financ,Procedim,Descrição,Fisico,Medio/Unit,Orçamentario,% Incremento,Valor Increm,Total Orçado,Apuração,Competência,Num_CNES,Nome_estabelecimento
MAC,020402006,RADIOGRAFIA DE COLUNA LOMBO-SACRA,155,"10,96","1.698,80","0,00","0,00","1.698,80",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),40,"9,16","366,40","0,00","0,00","366,40",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020402011,RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,30,"15,58","467,40","0,00","0,00","467,40",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020403007,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),30,"8,37","251,10","0,00","0,00","251,10",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020403017,RADIOGRAFIA DE TORAX (PA),800,"6,88","5.504,00","0,00","0,00","5.504,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404001,RADIOGRAFIA DE ANTEBRACO,40,"6,42","256,80","0,00","0,00","256,80",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404005,RADIOGRAFIA DE BRACO,30,"7,77","233,10","0,00","0,00","233,10",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404006,RADIOGRAFIA DE CLAVICULA,15,"7,40","111,00","0,00","0,00","111,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404007,RADIOGRAFIA DE COTOVELO,35,"5,90","206,50","0,00","0,00","206,50",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404009,RADIOGRAFIA DE MAO,100,"6,30","630,00","0,00","0,00","630,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404010,RADIOGRAFIA DE MAO E PUNHO (P/ DETERMINACAO DE IDADE OSSE,20,"6,00","120,00","0,00","0,00","120,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404011,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),100,"7,98","798,00","0,00","0,00","798,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020404012,RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),65,"6,91","449,15","0,00","0,00","449,15",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020405012,RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),85,"15,30","1.300,50","0,00","0,00","1.300,50",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020405013,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),45,"7,17","322,65","0,00","0,00","322,65",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406003,ESCANOMETRIA,1,"7,77","7,77","0,00","0,00","7,77",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406006,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,10,"7,77","77,70","0,00","0,00","77,70",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406007,RADIOGRAFIA DE ARTICULACAO SACRO-ILIACA,5,"7,77","38,85","0,00","0,00","38,85",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406008,RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,80,"6,50","520,00","0,00","0,00","520,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406009,RADIOGRAFIA DE BACIA,25,"7,77","194,25","0,00","0,00","194,25",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406010,RADIOGRAFIA DE CALCANEO,20,"6,50","130,00","0,00","0,00","130,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406011,RADIOGRAFIA DE COXA,20,"8,94","178,80","0,00","0,00","178,80",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406012,RADIOGRAFIA DE JOELHO (AP + LATERAL),130,"6,78","881,40","0,00","0,00","881,40",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406015,RADIOGRAFIA DE PE / DEDOS DO PE,150,"6,78","1.017,00","0,00","0,00","1.017,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020406016,RADIOGRAFIA DE PERNA,70,"8,94","625,80","0,00","0,00","625,80",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502003,ULTRASSONOGRAFIA DE ABDOMEN SUPERIOR,10,"24,20","242,00","0,00","0,00","242,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502004,ULTRASSONOGRAFIA DE ABDOMEN TOTAL,100,"37,95","3.795,00","0,00","0,00","3.795,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502005,ULTRASSONOGRAFIA DE APARELHO URINARIO,30,"24,20","726,00","0,00","0,00","726,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502006,ULTRASSONOGRAFIA DE ARTICULACAO,40,"24,20","968,00","0,00","0,00","968,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502007,ULTRASSONOGRAFIA DE BOLSA ESCROTAL,10,"24,20","242,00","0,00","0,00","242,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502009,ULTRASSONOGRAFIA MAMARIA BILATERAL,40,"24,20","968,00","0,00","0,00","968,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502010,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,40,"24,20","968,00","0,00","0,00","968,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502011,ULTRASSONOGRAFIA DE PROSTATA (VIA TRANSRETAL),1,"24,20","24,20","0,00","0,00","24,20",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502012,ULTRASSONOGRAFIA DE TIREOIDE,10,"24,20","242,00","0,00","0,00","242,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502014,ULTRASSONOGRAFIA OBSTETRICA,40,"24,20","968,00","0,00","0,00","968,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502015,ULTRASSONOGRAFIA OBSTETRICA C/ DOPPLER COLORIDO E PULSADO,5,"39,60","198,00","0,00","0,00","198,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502016,ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),15,"24,20","363,00","0,00","0,00","363,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020502018,ULTRASSONOGRAFIA TRANSVAGINAL,100,"24,20","2.420,00","0,00","0,00","2.420,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,021102003,ELETROCARDIOGRAMA,1500,"5,15","7.725,00","0,00","0,00","7.725,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,021104003,EXAME MICROBIOLOGICO A FRESCO DO CONTEUDO CERVICO-VAGINAL,1,"2,80","2,80","0,00","0,00","2,80",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,021401005,TESTE RAPIDO PARA DETECCAO DE INFECCAO PELO HIV,20,"1,00","20,00","0,00","0,00","20,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,021401007,TESTE RAPIDO PARA SiFILIS,50,"1,00","50,00","0,00","0,00","50,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030101004,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENCAO ES,13000,"6,30","81.900,00","0,00","0,00","81.900,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030101007,CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,450,"10,00","4.500,00","0,00","0,00","4.500,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030106002,ATENDIMENTO DE URGENCIA C/ OBSERVACAO ATE 24 HORAS EM ATE,5000,"12,47","62.350,00","0,00","0,00","62.350,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030106006,ATENDIMENTO DE URGENCIA EM ATENCAO ESPECIALIZADA,16000,"11,00","176.000,00","0,00","0,00","176.000,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030106010,ATENDIMENTO ORTOPEDICO COM IMOBILIZACAO PROVISORIA,200,"13,00","2.600,00","0,00","0,00","2.600,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030106011,ACOLHIMENTO COM CLASSIFICACAO DE RISCO,6000,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030110001,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,20000,"0,63","12.600,00","0,00","0,00","12.600,00",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030204001,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO R,150,"6,35","952,50","0,00","0,00","952,50",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030204002,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO R,150,"4,67","700,50","0,00","0,00","700,50",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030204003,ATENDIMENTO FISIOTERAPEUTICO EM PACIENTE COM TRANSTORNO C,60,"4,67","280,20","0,00","0,00","280,20",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030205002,ATENDIMENTO FISIOTERAPEUTICO NAS ALTERACOES MOTORAS,130,"4,67","607,10","0,00","0,00","607,10",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030309007,REVISAO COM TROCA DE APARELHO GESSADO EM MEMBRO INFERIOR,1,"25,31","25,31","0,00","0,00","25,31",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030309009,REVISAO COM TROCA DE APARELHO GESSADO EM MEMBRO SUPERIOR,1,"22,21","22,21","0,00","0,00","22,21",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030309012,TRATAMENTO CONSERVADOR DE FRATURA NA CINTURA ESCAPULAR (C,1,"36,59","36,59","0,00","0,00","36,59",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030309014,TRATAMENTO CONSERVADOR DE FRATURA DE COSTELAS,1,"15,04","15,04","0,00","0,00","15,04",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030309016,TRATAMENTO CONSERVADOR DE FRATURA DE OSSO METACARPICO,1,"17,85","17,85","0,00","0,00","17,85",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030309022,TRATAMENTO CONSERVADOR DE FRATURA EM MEMBRO SUPERIOR COM,1,"41,63","41,63","0,00","0,00","41,63",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030602006,TRANSFUSAO DE CONCENTRADO DE HEMACIAS,30,"8,09","242,70","0,00","0,00","242,70",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,030602007,TRANSFUSAO DE CONCENTRADO DE PLAQUETAS,20,"8,09","161,80","0,00","0,00","161,80",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,040101001,CURATIVO GRAU II C/ OU S/ DEBRIDAMENTO,450,"32,40","14.580,00","0,00","0,00","14.580,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,040101005,EXCISAO DE LESAO E/OU SUTURA DE FERIMENTO DA PELE ANEXOS,35,"23,16","810,60","0,00","0,00","810,60",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,040101007,EXERESE DE TUMOR DE PELE E ANEXOS / CISTO SEBACEO / LIPOM,150,"12,46","1.869,00","0,00","0,00","1.869,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,040101010,INCISAO E DRENAGEM DE ABSCESSO,10,"11,84","118,40","0,00","0,00","118,40",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,040101011,RETIRADA DE CORPO ESTRANHO SUBCUTANEO,200,"11,84","2.368,00","0,00","0,00","2.368,00",Grupo,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,040401031,RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE,1,"26,42","26,42","0,00","0,00","26,42",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,041504004,DEBRIDAMENTO DE ULCERA / NECROSE,20,"29,86","597,20","0,00","0,00","597,20",Proced.,202506,4005759,HOSPITAL MUNICIPAL DE MOSQUEIRO
MAC,020101064,PUNCAO P/ ESVAZIAMENTO,50,"13,25","662,50","0,00","0,00","662,50",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201012,DOSAGEM DE ACIDO URICO,500,"1,85","925,00","0,00","0,00","925,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201020,DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,1200,"2,01","2.412,00","0,00","0,00","2.412,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201021,DOSAGEM DE CALCIO,1100,"1,85","2.035,00","0,00","0,00","2.035,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201022,DOSAGEM DE CALCIO IONIZAVEL,1100,"3,51","3.861,00","0,00","0,00","3.861,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201026,DOSAGEM DE CLORETO,500,"1,85","925,00","0,00","0,00","925,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201031,DOSAGEM DE CREATININA,1200,"1,85","2.220,00","0,00","0,00","2.220,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020201031,DOSAGEM DE CREATININA,227,"1,85","419,95","0,00","0,00","419,95",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020201038,DOSAGEM DE FERRITINA,900,"15,59","14.031,00","0,00","0,00","14.031,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201039,DOSAGEM DE FERRO SERICO,900,"3,51","3.159,00","0,00","0,00","3.159,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201042,DOSAGEM DE FOSFATASE ALCALINA,1200,"2,01","2.412,00","0,00","0,00","2.412,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201043,DOSAGEM DE FOSFORO,500,"1,85","925,00","0,00","0,00","925,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201046,DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1200,"3,51","4.212,00","0,00","0,00","4.212,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201047,DOSAGEM DE GLICOSE,1200,"1,85","2.220,00","0,00","0,00","2.220,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020201047,DOSAGEM DE GLICOSE,282,"1,85","521,70","0,00","0,00","521,70",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020201050,DOSAGEM DE HEMOGLOBINA GLICOSILADA,600,"7,86","4.716,00","0,00","0,00","4.716,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020201050,DOSAGEM DE HEMOGLOBINA GLICOSILADA,41,"7,86","322,26","0,00","0,00","322,26",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020201056,DOSAGEM DE MAGNESIO,550,"2,01","1.105,50","0,00","0,00","1.105,50",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201057,DOSAGEM DE MUCO-PROTEINAS,400,"2,01","804,00","0,00","0,00","804,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201060,DOSAGEM DE POTASSIO,1100,"1,85","2.035,00","0,00","0,00","2.035,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201062,DOSAGEM DE PROTEINAS TOTAIS E FRACOES,1100,"1,85","2.035,00","0,00","0,00","2.035,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201063,DOSAGEM DE SODIO,1100,"1,85","2.035,00","0,00","0,00","2.035,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020201064,DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),1100,"2,01","2.211,00","0,00","0,00","2.211,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020201064,DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),224,"2,01","450,24","0,00","0,00","450,24",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020201065,DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),1100,"2,01","2.211,00","0,00","0,00","2.211,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020201065,DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),224,"2,01","450,24","0,00","0,00","450,24",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020201069,DOSAGEM DE UREIA,1200,"1,85","2.220,00","0,00","0,00","2.220,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020201069,DOSAGEM DE UREIA,225,"1,85","416,25","0,00","0,00","416,25",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020201073,GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFIC,550,"15,65","8.607,50","0,00","0,00","8.607,50",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202002,CONTAGEM DE PLAQUETAS,1200,"2,73","3.276,00","0,00","0,00","3.276,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202007,DETERMINACAO DE TEMPO DE COAGULACAO,1200,"2,73","3.276,00","0,00","0,00","3.276,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202009,DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,1200,"2,73","3.276,00","0,00","0,00","3.276,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202013,DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (,1200,"5,77","6.924,00","0,00","0,00","6.924,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202014,DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),1200,"2,73","3.276,00","0,00","0,00","3.276,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202015,DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1200,"2,73","3.276,00","0,00","0,00","3.276,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202038,HEMOGRAMA COMPLETO,1200,"4,11","4.932,00","0,00","0,00","4.932,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020202038,HEMOGRAMA COMPLETO,284,"4,11","1.167,24","0,00","0,00","1.167,24",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020202049,PROVA DE RETRACAO DO COAGULO,1100,"2,73","3.003,00","0,00","0,00","3.003,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020202050,PROVA DO LACO,1100,"2,73","3.003,00","0,00","0,00","3.003,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020203007,DETERMINACAO DE FATOR REUMATOIDE,200,"2,83","566,00","0,00","0,00","566,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020203008,DETERMINACAO QUANTITATIVA DE PROTEiNA C REATIVA,1200,"9,25","11.100,00","0,00","0,00","11.100,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020203101,PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),70,"4,10","287,00","0,00","0,00","287,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020203111,TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,500,"2,83","1.415,00","0,00","0,00","1.415,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020205001,"ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA U",500,"3,70","1.850,00","0,00","0,00","1.850,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020206021,"DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",100,"7,85","785,00","0,00","0,00","785,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020208002,ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,400,"13,33","5.332,00","0,00","0,00","5.332,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020208008,CULTURA DE BACTERIAS P/ IDENTIFICACAO,500,"5,62","2.810,00","0,00","0,00","2.810,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020212002,DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,600,"1,37","822,00","0,00","0,00","822,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020401005,RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,5,"8,38","41,90","0,00","0,00","41,90",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020401008,RADIOGRAFIA DE CRANIO (PA + LATERAL),75,"7,52","564,00","0,00","0,00","564,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020401011,RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),35,"7,20","252,00","0,00","0,00","252,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020401012,RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),60,"8,38","502,80","0,00","0,00","502,80",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020402003,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQ,40,"8,33","333,20","0,00","0,00","333,20",Proced.,202506,4005775,HOSPITAL MARADEI
FAEC,020402004,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXA,40,"8,19","327,60","0,00","0,00","327,60",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020402006,RADIOGRAFIA DE COLUNA LOMBO-SACRA,5,"10,96","54,80","0,00","0,00","54,80",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020402007,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),40,"14,90","596,00","0,00","0,00","596,00",Proced.,202506,4005775,HOSPITAL MARADEI
FAEC,020402008,RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,40,"16,88","675,20","0,00","0,00","675,20",Proced.,202506,4005775,HOSPITAL MARADEI
FAEC,020402009,RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),40,"9,16","366,40","0,00","0,00","366,40",Proced.,202506,4005775,HOSPITAL MARADEI
FAEC,020402010,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,40,"9,73","389,20","0,00","0,00","389,20",Proced.,202506,4005775,HOSPITAL MARADEI
FAEC,020402013,RADIOGRAFIA PANORAMICA DE COLUNA TOTAL- TELESPONDILOGRAFI,40,"0,00","0,00","0,00","0,00","0,00",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020403015,RADIOGRAFIA DE TORAX (PA E PERFIL),1400,"9,50","13.300,00","0,00","0,00","13.300,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020403015,RADIOGRAFIA DE TORAX (PA E PERFIL),284,"9,50","2.698,00","0,00","0,00","2.698,00",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020404001,RADIOGRAFIA DE ANTEBRACO,350,"6,42","2.247,00","0,00","0,00","2.247,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020404002,RADIOGRAFIA DE ARTICULACAO ACROMIO-CLAVICULAR,35,"7,40","259,00","0,00","0,00","259,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020404003,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,200,"7,40","1.480,00","0,00","0,00","1.480,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020404003,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,40,"7,40","296,00","0,00","0,00","296,00",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020404005,RADIOGRAFIA DE BRACO,110,"7,77","854,70","0,00","0,00","854,70",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020404006,RADIOGRAFIA DE CLAVICULA,140,"7,40","1.036,00","0,00","0,00","1.036,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020404007,RADIOGRAFIA DE COTOVELO,170,"5,90","1.003,00","0,00","0,00","1.003,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020404007,RADIOGRAFIA DE COTOVELO,40,"5,90","236,00","0,00","0,00","236,00",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020404008,RADIOGRAFIA DE DEDOS DA MAO,100,"5,62","562,00","0,00","0,00","562,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
MAC,020404009,RADIOGRAFIA DE MAO,200,"6,30","1.260,00","0,00","0,00","1.260,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020404009,RADIOGRAFIA DE MAO,40,"6,30","252,00","0,00","0,00","252,00",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020404011,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),100,"7,98","798,00","0,00","0,00","798,00",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020404011,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),40,"7,98","319,20","0,00","0,00","319,20",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020404012,RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),550,"6,91","3.800,50","0,00","0,00","3.800,50",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
FAEC,020404012,RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),40,"6,91","276,40","0,00","0,00","276,40",Proced.,202506,4005775,HOSPITAL MARADEI
MAC,020406006,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,110,"7,77","854,70","0,00","0,00","854,70",Sub-Grupo,202506,4005775,HOSPITAL MARADEI
